Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
5-Cylindrical Mixture,cylmix,ari,out of sample,with noise,3d-low-strong,3,low,strong,5,0,0.1238735,0.019186916226765813
5-Cylindrical Mixture,cylmix,ari,out of sample,with noise,3d-low-weak,3,low,weak,5,0,0.0161209,0.0036696638150042456
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,2d-high-ind,2,high,ind,5,0,-4.0317225,0.013901307283558397
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,2d-high-strong,2,high,strong,5,0,-4.3182922999999995,0.013598786105584982
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,2d-high-weak,2,high,weak,5,0,-4.0813758,0.013432108386890544
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,2d-low-ind,2,low,ind,5,0,-3.3763789,0.014771791838883786
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,2d-low-strong,2,low,strong,5,0,-3.5713493,0.01455417280266027
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,2d-low-weak,2,low,weak,5,0,-3.4022897999999997,0.014809466258737584
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,3d-high-ind,3,high,ind,5,0,-5.7107079999999995,0.017179123224061194
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,3d-high-strong,3,high,strong,5,0,-6.0079644,0.0169021448235531
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,3d-high-weak,3,high,weak,5,0,-5.7719663,0.01723229553495519
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,3d-low-ind,3,low,ind,5,0,-4.9852351,0.01918875994093171
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,3d-low-strong,3,low,strong,5,0,-5.1949743999999995,0.018798260951159152
5-Cylindrical Mixture,cylmix,avg_ll,in sample,no noise,3d-low-weak,3,low,weak,5,0,-5.0138773,0.019454209944265364
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,2d-high-ind,2,high,ind,5,0,-4.0604114,0.014524830778061232
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,2d-high-strong,2,high,strong,5,0,-4.3540395,0.013733454646051432
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,2d-high-weak,2,high,weak,5,0,-4.1110881,0.014016977922894542
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,2d-low-ind,2,low,ind,5,0,-3.4044748,0.015365535650220004
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,2d-low-strong,2,low,strong,5,0,-3.5990026999999998,0.014986336662965973
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,2d-low-weak,2,low,weak,5,0,-3.430285,0.015340220423001285
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,3d-high-ind,3,high,ind,5,0,-5.7626327,0.018045317300472978
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,3d-high-strong,3,high,strong,5,0,-6.0689223000000005,0.01779321859557439
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,3d-high-weak,3,high,weak,5,0,-5.8249449,0.018115051640817927
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,3d-low-ind,3,low,ind,5,0,-5.0310773,0.020192629211040137
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,3d-low-strong,3,low,strong,5,0,-5.239712600000001,0.01994626461169108
5-Cylindrical Mixture,cylmix,avg_ll,in sample,with noise,3d-low-weak,3,low,weak,5,0,-5.059493499999999,0.020416081766513803
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,2d-high-ind,2,high,ind,5,0,-4.038869,0.02939527903070377
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,2d-high-strong,2,high,strong,5,0,-4.3255871,0.024533285708740103
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,2d-high-weak,2,high,weak,5,0,-4.0880524000000005,0.027412857453716476
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,2d-low-ind,2,low,ind,5,0,-3.3828291000000004,0.03136563084287827
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,2d-low-strong,2,low,strong,5,0,-3.5775644,0.02878673320693531
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,2d-low-weak,2,low,weak,5,0,-3.4085497,0.03111120492083622
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,3d-high-ind,3,high,ind,5,0,-5.719925399999999,0.03730291930569601
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,3d-high-strong,3,high,strong,5,0,-6.0169377,0.03565772025590658
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,3d-high-weak,3,high,weak,5,0,-5.782356099999999,0.03548429001927073
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,3d-low-ind,3,low,ind,5,0,-4.9944843,0.039480073819561215
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,3d-low-strong,3,low,strong,5,0,-5.2042307,0.03879864491164341
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,no noise,3d-low-weak,3,low,weak,5,0,-5.0232875,0.03944478115484414
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,2d-high-ind,2,high,ind,5,0,-4.0691885,0.02861126423564008
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,2d-high-strong,2,high,strong,5,0,-4.3630487,0.023701452738794114
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,2d-high-weak,2,high,weak,5,0,-4.1192178,0.02696161800812699
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,2d-low-ind,2,low,ind,5,0,-3.4124962,0.030280318099419282
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,2d-low-strong,2,low,strong,5,0,-3.6063893,0.02800467508788085
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,2d-low-weak,2,low,weak,5,0,-3.4379233,0.02991414712290674
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,3d-high-ind,3,high,ind,5,0,-5.7718515,0.037005509428060926
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,3d-high-strong,3,high,strong,5,0,-6.0780027,0.035413768048371194
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,3d-high-weak,3,high,weak,5,0,-5.8350748,0.03556065430082845
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,3d-low-ind,3,low,ind,5,0,-5.0402951,0.039972806905558635
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,3d-low-strong,3,low,strong,5,0,-5.2482183,0.039218378372025006
5-Cylindrical Mixture,cylmix,avg_ll,out of sample,with noise,3d-low-weak,3,low,weak,5,0,-5.0687880000000005,0.039734514981412436
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,2d-high-ind,2,high,ind,5,0,65037.8073623,222.42210343793832
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,2d-high-strong,2,high,strong,5,0,69622.92083100001,217.57044843552205
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,2d-high-weak,2,high,weak,5,0,65832.2552686,214.914698668715
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,2d-low-ind,2,low,ind,5,0,54552.313082600005,236.34521915007414
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,2d-low-strong,2,low,strong,5,0,57671.8299907,232.87268674380866
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,2d-low-weak,2,low,weak,5,0,54966.8873801,236.95964166291114
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,3d-high-ind,3,high,ind,5,0,92350.9362647,274.8742534972427
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,3d-high-strong,3,high,strong,5,0,97107.04560720001,270.4315388218364
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,3d-high-weak,3,high,weak,5,0,93331.0588959,275.7136439674772
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,3d-low-ind,3,low,ind,5,0,80743.3643968,307.01995645901866
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,3d-low-strong,3,low,strong,5,0,84099.1972026,300.7678430749109
5-Cylindrical Mixture,cylmix,bic,in sample,no noise,3d-low-weak,3,low,weak,5,0,81201.6390324,311.2695707824545
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,2d-high-ind,2,high,ind,5,0,65496.8281561,232.4006445495745
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,2d-high-strong,2,high,strong,5,0,70194.876415,219.72731077229628
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,2d-high-weak,2,high,weak,5,0,66307.65994869999,224.2703956225851
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,2d-low-ind,2,low,ind,5,0,55001.8429947,245.84227851859677
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,2d-low-strong,2,low,strong,5,0,58114.292506900005,239.7833898256507
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,2d-low-weak,2,low,weak,5,0,55414.8040156,245.44346611506293
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-high-ind,3,high,ind,5,0,93181.7283127,288.72603556278744
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-high-strong,3,high,strong,5,0,98082.3556906,284.6885372005595
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-high-weak,3,high,weak,5,0,94178.7203039,289.84872720714054
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-low-ind,3,low,ind,5,0,81476.8447312,323.0806169709966
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-low-strong,3,low,strong,5,0,84815.0037658,319.14684858898755
5-Cylindrical Mixture,cylmix,bic,in sample,with noise,3d-low-weak,3,low,weak,5,0,81931.5028966,326.65421181095735
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-high-ind,2,high,ind,5,0,16603.92777,117.57979474738737
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-high-strong,2,high,strong,5,0,17750.8002399,98.13223016218863
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-high-weak,2,high,weak,5,0,16800.6635968,109.65181426397545
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-low-ind,2,low,ind,5,0,13979.7681513,125.46297180027176
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-low-strong,2,low,strong,5,0,14758.709471400001,115.1453502678274
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,2d-low-weak,2,low,weak,5,0,14082.6530232,124.44534093971924
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-high-ind,3,high,ind,5,0,23708.1997725,149.21449062238625
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-high-strong,3,high,strong,5,0,24896.2477371,142.63150532340157
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-high-weak,3,high,weak,5,0,23957.924977500003,141.93993754612296
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-low-ind,3,low,ind,5,0,20806.4351359,157.92052467125234
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-low-strong,3,low,strong,5,0,21645.420087899998,155.19320465751787
5-Cylindrical Mixture,cylmix,bic,out of sample,no noise,3d-low-weak,3,low,weak,5,0,20921.6503718,157.7798927222387
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-high-ind,2,high,ind,5,0,16725.2078181,114.4477443432739
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-high-strong,2,high,strong,5,0,17900.6458186,94.80531143328281
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-high-weak,2,high,weak,5,0,16925.327509900002,107.84517110029292
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-low-ind,2,low,ind,5,0,14098.437012499999,121.1201549480131
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-low-strong,2,low,strong,5,0,14874.010398899998,112.0183521225795
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,2d-low-weak,2,low,weak,5,0,14200.1477666,119.65689121375411
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-high-ind,3,high,ind,5,0,23915.9055031,148.02279173469088
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-high-strong,3,high,strong,5,0,25140.5108594,141.6567027321194
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-high-weak,3,high,weak,5,0,24168.7994415,142.24303307710434
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-low-ind,3,low,ind,5,0,20989.6807645,159.89034318697966
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-low-strong,3,low,strong,5,0,21821.371380099998,156.87248978830905
5-Cylindrical Mixture,cylmix,bic,out of sample,with noise,3d-low-weak,3,low,weak,5,0,21103.6502225,158.93932456644205
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-high-ind,2,high,ind,5,0,28.04,4.180087476731954
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-high-strong,2,high,strong,5,0,31.48,14.49798314082049
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-high-weak,2,high,weak,5,0,28.15,7.324202304274465
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-low-ind,2,low,ind,5,0,22.33,1.5638272140986533
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-low-strong,2,low,strong,5,0,24.64,1.8722859144517823
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,2d-low-weak,2,low,weak,5,0,22.69,1.5354070299027378
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-high-ind,3,high,ind,5,0,42.63,18.022239347847734
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-high-strong,3,high,strong,5,0,33.73,19.133161756172942
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-high-weak,3,high,weak,5,0,31.58,10.83408389008382
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-low-ind,3,low,ind,5,0,32.24,7.396586709387983
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-low-strong,3,low,strong,5,0,36.13,8.337156698670228
5-Cylindrical Mixture,cylmix,em_iters,training,no noise,3d-low-weak,3,low,weak,5,0,32.22,6.5421400137566605
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-high-ind,2,high,ind,5,0,27.26,4.2938057334685835
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-high-strong,2,high,strong,5,0,28.66,12.124122377901976
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-high-weak,2,high,weak,5,0,26.5,5.332386279550971
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-low-ind,2,low,ind,5,0,22.55,1.7371461561068384
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-low-strong,2,low,strong,5,0,24.84,2.209803684319566
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,2d-low-weak,2,low,weak,5,0,22.87,1.8293620900646368
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-high-ind,3,high,ind,5,0,42.19,18.022261766823807
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-high-strong,3,high,strong,5,0,31.88,12.718617547643783
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-high-weak,3,high,weak,5,0,30.53,10.254789469838329
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-low-ind,3,low,ind,5,0,32.79,7.822907310449152
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-low-strong,3,low,strong,5,0,35.98,8.065364282541802
5-Cylindrical Mixture,cylmix,em_iters,training,with noise,3d-low-weak,3,low,weak,5,0,33.27,8.12137098442539
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-high-ind,2,high,ind,5,0,0.0177451,0.00024645566323254513
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-high-strong,2,high,strong,5,0,0.0133242,0.00018120907061382825
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-high-weak,2,high,weak,5,0,0.0168854,0.0002269224047505618
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-low-ind,2,low,ind,5,0,0.034174699999999995,0.0005050321621921577
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-low-strong,2,low,strong,5,0,0.028121,0.0004083361162552051
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,2d-low-weak,2,low,weak,5,0,0.0333002,0.00049215662284901
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-high-ind,3,high,ind,5,0,0.0033109,5.651664633655568e-05
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-high-strong,3,high,strong,5,0,0.0024595999999999997,4.148554573644309e-05
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-high-weak,3,high,weak,5,0,0.003114,5.365433699886606e-05
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-low-ind,3,low,ind,5,0,0.0068396,0.00013088602490392745
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-low-strong,3,low,strong,5,0,0.005545400000000001,0.00010416983025499053
5-Cylindrical Mixture,cylmix,gmpd,in sample,no noise,3d-low-weak,3,low,weak,5,0,0.0066464,0.00012940828818319567
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-high-ind,2,high,ind,5,0,0.0172437,0.00025023082273465926
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-high-strong,2,high,strong,5,0,0.012856000000000001,0.00017686381224209797
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-high-weak,2,high,weak,5,0,0.0163917,0.0002295408460383468
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-low-ind,2,low,ind,5,0,0.0332285,0.0005106746874122859
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-low-strong,2,low,strong,5,0,0.0273545,0.00040911428103831195
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,2d-low-weak,2,low,weak,5,0,0.032381099999999996,0.0004970577979928037
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-high-ind,3,high,ind,5,0,0.0031431,5.7184708699886834e-05
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-high-strong,3,high,strong,5,0,0.0023138,4.104149169321266e-05
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-high-weak,3,high,weak,5,0,0.0029536000000000002,5.356992975296278e-05
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-low-ind,3,low,ind,5,0,0.0065328,0.00013211626346028356
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-low-strong,3,low,strong,5,0,0.005302599999999999,0.00010534810023072171
5-Cylindrical Mixture,cylmix,gmpd,in sample,with noise,3d-low-weak,3,low,weak,5,0,0.0063495999999999995,0.00012948163943005557
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-high-ind,2,high,ind,5,0,0.0176247,0.0005141541155582192
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-high-strong,2,high,strong,5,0,0.0132294,0.00032372459925315524
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-high-weak,2,high,weak,5,0,0.016778,0.0004588743363554522
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-low-ind,2,low,ind,5,0,0.0339674,0.0010631472431446465
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-low-strong,2,low,strong,5,0,0.0279553,0.0008038825671814152
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,2d-low-weak,2,low,weak,5,0,0.033105,0.0010280063081990157
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-high-ind,3,high,ind,5,0,0.0032823,0.00012292606795069212
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-high-strong,3,high,strong,5,0,0.0024387000000000002,8.637076525601173e-05
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-high-weak,3,high,weak,5,0,0.0030834,0.0001095373189484946
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-low-ind,3,low,ind,5,0,0.0067806,0.0002676414758514824
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-low-strong,3,low,strong,5,0,0.0054971,0.00021242845497919667
5-Cylindrical Mixture,cylmix,gmpd,out of sample,no noise,3d-low-weak,3,low,weak,5,0,0.0065881,0.0002601891114888817
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-high-ind,2,high,ind,5,0,0.0170983,0.0004870236445009932
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-high-strong,2,high,strong,5,0,0.0127434,0.0003025020911523013
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-high-weak,2,high,weak,5,0,0.0162631,0.00043833407074485715
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-low-ind,2,low,ind,5,0,0.0329734,0.0009977218697076497
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-low-strong,2,low,strong,5,0,0.027160700000000003,0.0007604560766043253
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,2d-low-weak,2,low,weak,5,0,0.0321453,0.0009610941313383035
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-high-ind,3,high,ind,5,0,0.003116,0.00011621123226715447
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,5,0,0.0022937,8.096208116061856e-05
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,5,0,0.0029249000000000002,0.00010361637677198295
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,5,0,0.0064772,0.0002586369867383452
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,5,0,0.0052607999999999995,0.00020514926814937042
5-Cylindrical Mixture,cylmix,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,5,0,0.006294800000000001,0.000249963552898773
5-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-ind,2,high,ind,5,0,695.5311999999999,68.12426268387955
5-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-strong,2,high,strong,5,0,748.498,195.1286172676055
5-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-high-weak,2,high,weak,5,0,693.6227,98.02710846315149
5-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-ind,2,low,ind,5,0,625.8027,38.52549411333704
5-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-strong,2,low,strong,5,0,654.3203,40.06259598277165
5-Cylindrical Mixture,cylmix,training_time,training,no noise,2d-low-weak,2,low,weak,5,0,623.5215000000001,39.47101131325256
5-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-ind,3,high,ind,5,0,1037.8382000000001,296.0574810157888
5-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-strong,3,high,strong,5,0,892.8124,308.0669484798669
5-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-high-weak,3,high,weak,5,0,989.057,319.2905275811205
5-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-ind,3,low,ind,5,0,861.3658,121.90359960363449
5-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-strong,3,low,strong,5,0,921.1661,137.21746385080314
5-Cylindrical Mixture,cylmix,training_time,training,no noise,3d-low-weak,3,low,weak,5,0,840.5656,106.99239777883592
5-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-ind,2,high,ind,5,0,675.9689999999999,67.52609100685946
5-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-strong,2,high,strong,5,0,718.7616,180.8279762296563
5-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-high-weak,2,high,weak,5,0,670.8128999999999,76.23174346495738
5-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-ind,2,low,ind,5,0,623.8757,43.73242774965492
5-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-strong,2,low,strong,5,0,661.5186,45.64694612950022
5-Cylindrical Mixture,cylmix,training_time,training,with noise,2d-low-weak,2,low,weak,5,0,630.349,60.10136742759407
5-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-ind,3,high,ind,5,0,1027.0085000000001,278.3059679792706
5-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-strong,3,high,strong,5,0,864.5649000000001,220.49772494071289
5-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-high-weak,3,high,weak,5,0,974.4375,294.59949580752937
5-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-ind,3,low,ind,5,0,877.2802,135.44224416706226
5-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-strong,3,low,strong,5,0,914.8317999999999,136.90339593651245
5-Cylindrical Mixture,cylmix,training_time,training,with noise,3d-low-weak,3,low,weak,5,0,861.0969,131.04604498593065
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-ind,2,high,ind,5,0,64604.9352931,220.92906853825383
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-strong,2,high,strong,5,0,69244.36332419999,205.4852615167924
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-high-weak,2,high,weak,5,0,65398.4093357,213.83242247657566
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-ind,2,low,ind,5,0,54117.161458099996,236.9685031364681
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-strong,2,low,strong,5,0,57238.158920400005,233.88018759497908
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,2d-low-weak,2,low,weak,5,0,54530.45302469999,236.3853822233344
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-ind,3,high,ind,5,0,91566.22626940001,276.9601641508142
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-strong,3,high,strong,5,0,96386.2827272,292.5952202657215
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-high-weak,3,high,weak,5,0,92600.6401168,276.71962893625704
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-ind,3,low,ind,5,0,79941.79869699999,305.1817769684476
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-strong,3,low,strong,5,0,83302.8841447,297.04677688264826
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,no noise,3d-low-weak,3,low,weak,5,0,80397.2600683,308.52376093272534
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-ind,2,high,ind,5,0,65064.3712122,231.82193416035932
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-strong,2,high,strong,5,0,69811.6479445,212.13774447335993
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-high-weak,2,high,weak,5,0,65873.56843089999,224.0193505966498
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-ind,2,low,ind,5,0,54566.7239388,245.6921324728727
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-strong,2,low,strong,5,0,57679.46946000001,240.38039269928598
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,2d-low-weak,2,low,weak,5,0,54978.5824252,245.1083944826062
5-Independent Cylindrical Mixture,indcylmix,aic,in sample,with noise,3d-high-ind,3,high,ind,5,0,92389.3717402,291.0850213512007
